k1,k2,S(MAC^7 k1 k2),R1,R2
40.0,45.0,0.9932103490508266,0.7602754421267661,0.7845504423328107
40.0,46.0,0.0,0.7602754421267661,0.7890802794367161
40.0,47.0,0.0,0.7602754421267661,0.7935126930968054
40.0,48.0,0.0,0.7602754421267661,0.7978517858173081
40.0,49.0,0.0,0.7602754421267661,0.8021014063021726
40.0,50.0,0.0,0.7602754421267661,0.8062651699678177
40.0,51.0,0.0,0.7602754421267661,0.8103464774244994
40.0,52.0,0.0,0.7602754421267661,0.8143485311630132
40.0,53.0,0.0,0.7602754421267661,0.8182743506518857
40.0,54.0,0.0,0.7602754421267661,0.8221267860233528
40.0,55.0,0.0,0.7602754421267661,0.8259085305035229
40.0,56.0,0.0,0.7602754421267661,0.8296221317225151
40.0,57.0,0.0,0.7602754421267661,0.8332700020235346
40.0,58.0,0.0,0.7602754421267661,0.8368544278753675
40.0,59.0,0.0,0.7602754421267661,0.8403775784802631
40.0,60.0,0.0,0.7602754421267661,0.8438415136583598
40.0,61.0,0.0,0.7602754421267661,0.8472481910804124
40.0,62.0,0.0,0.7602754421267661,0.8505994729124108
40.0,63.0,0.0,0.7602754421267661,0.8538971319285595
40.0,64.0,0.0,0.7602754421267661,0.8571428571428571
40.0,65.0,0.0,0.7602754421267661,0.8603382590040649
40.0,66.0,0.0,0.7602754421267661,0.8634848741940647
40.0,67.0,0.0,0.7602754421267661,0.866584170065396
40.0,68.0,0.0,0.7602754421267661,0.8696375487500486
40.0,69.0,0.0,0.7602754421267661,0.8726463509683101
40.0,70.0,0.0,0.7602754421267661,0.8756118595635668
40.0,71.0,0.0,0.7602754421267661,0.8785353027863831
40.0,72.0,0.0,0.7602754421267661,0.8814178573489018
40.0,73.0,0.0,0.7602754421267661,0.8842606512685739
40.0,74.0,0.0,0.7602754421267661,0.8870647665184216
40.0,75.0,0.0,0.7602754421267661,0.8898312414994115
40.0,76.0,0.0,0.7602754421267661,0.8925610733490837
40.0,77.0,0.0,0.7602754421267661,0.8952552200992717
40.0,78.0,0.0,0.7602754421267661,0.8979146026946071
40.0,79.0,0.0,0.7602754421267661,0.9005401068824433
40.0,80.0,0.0,0.7602754421267661,0.9031325849839088
40.0,81.0,0.0,0.7602754421267661,0.9056928575549464
40.0,82.0,0.0,0.7602754421267661,0.9082217149454408
40.0,83.0,0.0,0.7602754421267661,0.9107199187638464
40.0,84.0,0.0,0.7602754421267661,0.9131882032541084
40.0,85.0,0.0,0.7602754421267661,0.9156272765911004
40.0,86.0,0.0,0.7602754421267661,0.9180378221002996
40.0,87.0,0.0,0.7602754421267661,0.9204204994069612
40.0,88.0,0.0,0.7602754421267661,0.922775945519614
40.0,89.0,0.0,0.7602754421267661,0.9251047758523424
40.0,90.0,0.0,0.7602754421267661,0.9274075851899536
40.0,91.0,0.0,0.7602754421267661,0.9296849485998138
40.0,92.0,0.0,0.7602754421267661,0.931937422293859
40.0,93.0,0.0,0.7602754421267661,0.9341655444440046
40.0,94.0,0.0,0.7602754421267661,0.9363698359539482
40.0,95.0,0.0,0.7602754421267661,0.9385508011901356
40.0,96.0,0.0,0.7602754421267661,0.9407089286744508
40.0,97.0,0.0,0.7602754421267661,0.9428446917410184
40.0,98.0,0.0,0.7602754421267661,0.9449585491593157
40.0,99.0,0.0,0.7602754421267661,0.9470509457256584
40.0,100.0,0.0,0.7602754421267661,0.9491223128249608
40.0,101.0,0.0,0.7602754421267661,0.9511730689645422
40.0,102.0,0.0,0.7602754421267661,0.9532036202816422
40.0,103.0,0.0,0.7602754421267661,0.955214361026174
40.0,104.0,0.0,0.7602754421267661,0.9572056740201558
40.0,105.0,0.0,0.7602754421267661,0.9591779310951604
40.0,106.0,0.0,0.7602754421267661,0.9611314935090284
40.0,107.0,0.0,0.7602754421267661,0.9630667123430208
40.0,108.0,0.0,0.7602754421267661,0.9649839288804956
40.0,109.0,0.0,0.7602754421267661,0.9668834749681324
40.0,110.0,0.0,0.7602754421267661,0.9687656733606655
40.0,111.0,0.0,0.7602754421267661,0.9706308380500152
40.0,112.0,0.0,0.7602754421267661,0.9724792745796575
40.0,113.0,0.0,0.7602754421267661,0.974311280345027
40.0,114.0,0.0,0.7602754421267661,0.9761271448806774
40.0,115.0,0.0,0.7602754421267661,0.9779271501349108
40.0,116.0,0.0,0.7602754421267661,0.9797115707325104
40.0,117.0,0.0,0.7602754421267661,0.9814806742262008
40.0,118.0,0.0,0.7602754421267661,0.9832347213374059
40.0,119.0,0.0,0.7602754421267661,0.9849739661868492
40.0,120.0,0.0,0.7602754421267661,0.9866986565155028
40.0,121.0,0.0,0.7602754421267661,0.9884090338963708
40.0,122.0,0.0,0.7602754421267661,0.9901053339375552
40.0,123.0,0.0,0.7602754421267661,0.9917877864770342
40.0,124.0,0.0,0.7602754421267661,0.9934566157695536
40.0,125.0,0.0,0.7602754421267661,0.9951120406660126
40.0,126.0,0.0,0.7602754421267661,0.9967542747857024
40.0,127.0,0.0,0.7602754421267661,0.9983835266817379
40.0,128.0,0.0,0.7602754421267661,1.0
41.0,1.0,1.0,0.7653645720882977,0.0
41.0,2.0,1.0,0.7653645720882977,0.14285714285714285
41.0,3.0,1.0,0.7653645720882977,0.2264232143887366
41.0,4.0,1.0,0.7653645720882977,0.2857142857142857
41.0,5.0,1.0,0.7653645720882977,0.33170401355533746
41.0,6.0,1.0,0.7653645720882977,0.3692803572458794
41.0,7.0,1.0,0.7653645720882977,0.4010507031510863
41.0,8.0,1.0,0.7653645720882977,0.42857142857142855
41.0,9.0,1.0,0.7653645720882977,0.4528464287774732
41.0,10.0,1.0,0.7653645720882977,0.4745611564124804
41.0,11.0,1.0,0.7653645720882977,0.4942045169481854
41.0,12.0,1.0,0.7653645720882977,0.5121375001030224
41.0,13.0,1.0,0.7653645720882977,0.5286342454487275
41.0,14.0,1.0,0.7653645720882977,0.5439078460082291
41.0,15.0,1.0,0.7653645720882977,0.5581272279440741
41.0,16.0,1.0,0.7653645720882977,0.5714285714285714
41.0,17.0,1.0,0.7653645720882977,0.5839232630357628
41.0,18.0,1.0,0.7653645720882977,0.5957035716346161
41.0,19.0,1.0,0.7653645720882977,0.6068467876347979
41.0,20.0,1.0,0.7653645720882977,0.6174182992696232
41.0,21.0,1.0,0.7653645720882977,0.627473917539823
41.0,22.0,1.0,0.7653645720882977,0.6370616598053281
41.0,23.0,1.0,0.7653645720882977,0.6462231365795733
41.0,24.0,1.0,0.7653645720882977,0.6549946429601653
41.0,25.0,1.0,0.7653645720882977,0.6634080271106749
41.0,26.0,1.0,0.7653645720882977,0.6714913883058704
41.0,27.0,1.0,0.7653645720882977,0.6792696431662099
41.0,28.0,1.0,0.7653645720882977,0.6867649888653721
41.0,29.0,1.0,0.7653645720882977,0.6939972850182247
41.0,30.0,1.0,0.7653645720882977,0.7009843708012171
41.0,31.0,1.0,0.7653645720882977,0.707742330055268
41.0,32.0,1.0,0.7653645720882977,0.7142857142857143
41.0,33.0,1.0,0.7653645720882977,0.7206277313369219
41.0,34.0,1.0,0.7653645720882977,0.7267804058929057
41.0,35.0,1.0,0.7653645720882977,0.7327547167064238
41.0,36.0,1.0,0.7653645720882977,0.7385607144917589
41.0,37.0,1.0,0.7653645720882977,0.7442076236612786
41.0,38.0,1.0,0.7653645720882977,0.7497039304919407
41.0,39.0,1.0,0.7653645720882977,0.7550574598374641
41.0,40.0,1.0,0.7653645720882977,0.7602754421267661
41.0,41.0,1.0,0.7653645720882977,0.7653645720882977
41.0,42.0,1.0,0.7653645720882977,0.7703310603969659
41.0,43.0,1.0,0.7653645720882977,0.7751806792431568
41.0,44.0,0.9948798975131736,0.7653645720882977,0.7799188026624709
41.0,45.0,0.0,0.7653645720882977,0.7845504423328107
41.0,46.0,0.0,0.7653645720882977,0.7890802794367161
41.0,47.0,0.0,0.7653645720882977,0.7935126930968054
41.0,48.0,0.0,0.7653645720882977,0.7978517858173081
41.0,49.0,0.0,0.7653645720882977,0.8021014063021726
41.0,50.0,0.0,0.7653645720882977,0.8062651699678177
41.0,51.0,0.0,0.7653645720882977,0.8103464774244994
41.0,52.0,0.0,0.7653645720882977,0.8143485311630132
41.0,53.0,0.0,0.7653645720882977,0.8182743506518857
41.0,54.0,0.0,0.7653645720882977,0.8221267860233528
41.0,55.0,0.0,0.7653645720882977,0.8259085305035229
41.0,56.0,0.0,0.7653645720882977,0.8296221317225151
41.0,57.0,0.0,0.7653645720882977,0.8332700020235346
41.0,58.0,0.0,0.7653645720882977,0.8368544278753675
41.0,59.0,0.0,0.7653645720882977,0.8403775784802631
41.0,60.0,0.0,0.7653645720882977,0.8438415136583598
41.0,61.0,0.0,0.7653645720882977,0.8472481910804124
41.0,62.0,0.0,0.7653645720882977,0.8505994729124108
41.0,63.0,0.0,0.7653645720882977,0.8538971319285595
41.0,64.0,0.0,0.7653645720882977,0.8571428571428571
41.0,65.0,0.0,0.7653645720882977,0.8603382590040649
41.0,66.0,0.0,0.7653645720882977,0.8634848741940647
41.0,67.0,0.0,0.7653645720882977,0.866584170065396
41.0,68.0,0.0,0.7653645720882977,0.8696375487500486
41.0,69.0,0.0,0.7653645720882977,0.8726463509683101
41.0,70.0,0.0,0.7653645720882977,0.8756118595635668
41.0,71.0,0.0,0.7653645720882977,0.8785353027863831
41.0,72.0,0.0,0.7653645720882977,0.8814178573489018
41.0,73.0,0.0,0.7653645720882977,0.8842606512685739
41.0,74.0,0.0,0.7653645720882977,0.8870647665184216
41.0,75.0,0.0,0.7653645720882977,0.8898312414994115
41.0,76.0,0.0,0.7653645720882977,0.8925610733490837
41.0,77.0,0.0,0.7653645720882977,0.8952552200992717
41.0,78.0,0.0,0.7653645720882977,0.8979146026946071
41.0,79.0,0.0,0.7653645720882977,0.9005401068824433
41.0,80.0,0.0,0.7653645720882977,0.9031325849839088
41.0,81.0,0.0,0.7653645720882977,0.9056928575549464
41.0,82.0,0.0,0.7653645720882977,0.9082217149454408
41.0,83.0,0.0,0.7653645720882977,0.9107199187638464
41.0,84.0,0.0,0.7653645720882977,0.9131882032541084
41.0,85.0,0.0,0.7653645720882977,0.9156272765911004
41.0,86.0,0.0,0.7653645720882977,0.9180378221002996
41.0,87.0,0.0,0.7653645720882977,0.9204204994069612
41.0,88.0,0.0,0.7653645720882977,0.922775945519614
41.0,89.0,0.0,0.7653645720882977,0.9251047758523424
41.0,90.0,0.0,0.7653645720882977,0.9274075851899536
41.0,91.0,0.0,0.7653645720882977,0.9296849485998138
41.0,92.0,0.0,0.7653645720882977,0.931937422293859
41.0,93.0,0.0,0.7653645720882977,0.9341655444440046
41.0,94.0,0.0,0.7653645720882977,0.9363698359539482
41.0,95.0,0.0,0.7653645720882977,0.9385508011901356
41.0,96.0,0.0,0.7653645720882977,0.9407089286744508
41.0,97.0,0.0,0.7653645720882977,0.9428446917410184
41.0,98.0,0.0,0.7653645720882977,0.9449585491593157
41.0,99.0,0.0,0.7653645720882977,0.9470509457256584
41.0,100.0,0.0,0.7653645720882977,0.9491223128249608
41.0,101.0,0.0,0.7653645720882977,0.9511730689645422
41.0,102.0,0.0,0.7653645720882977,0.9532036202816422
41.0,103.0,0.0,0.7653645720882977,0.955214361026174
41.0,104.0,0.0,0.7653645720882977,0.9572056740201558
41.0,105.0,0.0,0.7653645720882977,0.9591779310951604
41.0,106.0,0.0,0.7653645720882977,0.9611314935090284
41.0,107.0,0.0,0.7653645720882977,0.9630667123430208
41.0,108.0,0.0,0.7653645720882977,0.9649839288804956
41.0,109.0,0.0,0.7653645720882977,0.9668834749681324
41.0,110.0,0.0,0.7653645720882977,0.9687656733606655
41.0,111.0,0.0,0.7653645720882977,0.9706308380500152
41.0,112.0,0.0,0.7653645720882977,0.9724792745796575
41.0,113.0,0.0,0.7653645720882977,0.974311280345027
41.0,114.0,0.0,0.7653645720882977,0.9761271448806774
41.0,115.0,0.0,0.7653645720882977,0.9779271501349108
41.0,116.0,0.0,0.7653645720882977,0.9797115707325104
41.0,117.0,0.0,0.7653645720882977,0.9814806742262008
41.0,118.0,0.0,0.7653645720882977,0.9832347213374059
41.0,119.0,0.0,0.7653645720882977,0.9849739661868492
41.0,120.0,0.0,0.7653645720882977,0.9866986565155028
41.0,121.0,0.0,0.7653645720882977,0.9884090338963708
41.0,122.0,0.0,0.7653645720882977,0.9901053339375552
41.0,123.0,0.0,0.7653645720882977,0.9917877864770342
41.0,124.0,0.0,0.7653645720882977,0.9934566157695536
41.0,125.0,0.0,0.7653645720882977,0.9951120406660126
41.0,126.0,0.0,0.7653645720882977,0.9967542747857024
41.0,127.0,0.0,0.7653645720882977,0.9983835266817379
41.0,128.0,0.0,0.7653645720882977,1.0
42.0,1.0,1.0,0.7703310603969659,0.0
42.0,2.0,1.0,0.7703310603969659,0.14285714285714285
42.0,3.0,1.0,0.7703310603969659,0.2264232143887366
42.0,4.0,1.0,0.7703310603969659,0.2857142857142857
42.0,5.0,1.0,0.7703310603969659,0.33170401355533746
42.0,6.0,1.0,0.7703310603969659,0.3692803572458794
42.0,7.0,1.0,0.7703310603969659,0.4010507031510863
42.0,8.0,1.0,0.7703310603969659,0.42857142857142855
42.0,9.0,1.0,0.7703310603969659,0.4528464287774732
42.0,10.0,1.0,0.7703310603969659,0.4745611564124804
42.0,11.0,1.0,0.7703310603969659,0.4942045169481854
42.0,12.0,1.0,0.7703310603969659,0.5121375001030224
42.0,13.0,1.0,0.7703310603969659,0.5286342454487275
42.0,14.0,1.0,0.7703310603969659,0.5439078460082291
42.0,15.0,1.0,0.7703310603969659,0.5581272279440741
42.0,16.0,1.0,0.7703310603969659,0.5714285714285714
42.0,17.0,1.0,0.7703310603969659,0.5839232630357628
42.0,18.0,1.0,0.7703310603969659,0.5957035716346161
42.0,19.0,1.0,0.7703310603969659,0.6068467876347979
42.0,20.0,1.0,0.7703310603969659,0.6174182992696232
42.0,21.0,1.0,0.7703310603969659,0.627473917539823
42.0,22.0,1.0,0.7703310603969659,0.6370616598053281
42.0,23.0,1.0,0.7703310603969659,0.6462231365795733
42.0,24.0,1.0,0.7703310603969659,0.6549946429601653
42.0,25.0,1.0,0.7703310603969659,0.6634080271106749
42.0,26.0,1.0,0.7703310603969659,0.6714913883058704
42.0,27.0,1.0,0.7703310603969659,0.6792696431662099
42.0,28.0,1.0,0.7703310603969659,0.6867649888653721
42.0,29.0,1.0,0.7703310603969659,0.6939972850182247
42.0,30.0,1.0,0.7703310603969659,0.7009843708012171
42.0,31.0,1.0,0.7703310603969659,0.707742330055268
42.0,32.0,1.0,0.7703310603969659,0.7142857142857143
42.0,33.0,1.0,0.7703310603969659,0.7206277313369219
42.0,34.0,1.0,0.7703310603969659,0.7267804058929057
42.0,35.0,1.0,0.7703310603969659,0.7327547167064238
42.0,36.0,1.0,0.7703310603969659,0.7385607144917589
42.0,37.0,1.0,0.7703310603969659,0.7442076236612786
42.0,38.0,1.0,0.7703310603969659,0.7497039304919407
42.0,39.0,1.0,0.7703310603969659,0.7550574598374641
42.0,40.0,1.0,0.7703310603969659,0.7602754421267661
42.0,41.0,1.0,0.7703310603969659,0.7653645720882977
42.0,42.0,1.0,0.7703310603969659,0.7703310603969659
42.0,43.0,0.997005834194938,0.7703310603969659,0.7751806792431568
42.0,44.0,0.0,0.7703310603969659,0.7799188026624709
42.0,45.0,0.0,0.7703310603969659,0.7845504423328107
42.0,46.0,0.0,0.7703310603969659,0.7890802794367161
42.0,47.0,0.0,0.7703310603969659,0.7935126930968054
42.0,48.0,0.0,0.7703310603969659,0.7978517858173081
42.0,49.0,0.0,0.7703310603969659,0.8021014063021726
42.0,50.0,0.0,0.7703310603969659,0.8062651699678177
42.0,51.0,0.0,0.7703310603969659,0.8103464774244994
42.0,52.0,0.0,0.7703310603969659,0.8143485311630132
42.0,53.0,0.0,0.7703310603969659,0.8182743506518857
42.0,54.0,0.0,0.7703310603969659,0.8221267860233528
42.0,55.0,0.0,0.7703310603969659,0.8259085305035229
42.0,56.0,0.0,0.7703310603969659,0.8296221317225151
42.0,57.0,0.0,0.7703310603969659,0.8332700020235346
42.0,58.0,0.0,0.7703310603969659,0.8368544278753675
42.0,59.0,0.0,0.7703310603969659,0.8403775784802631
42.0,60.0,0.0,0.7703310603969659,0.8438415136583598
42.0,61.0,0.0,0.7703310603969659,0.8472481910804124
42.0,62.0,0.0,0.7703310603969659,0.8505994729124108
42.0,63.0,0.0,0.7703310603969659,0.8538971319285595
42.0,64.0,0.0,0.7703310603969659,0.8571428571428571
42.0,65.0,0.0,0.7703310603969659,0.8603382590040649
42.0,66.0,0.0,0.7703310603969659,0.8634848741940647
42.0,67.0,0.0,0.7703310603969659,0.866584170065396
42.0,68.0,0.0,0.7703310603969659,0.8696375487500486
42.0,69.0,0.0,0.7703310603969659,0.8726463509683101
42.0,70.0,0.0,0.7703310603969659,0.8756118595635668
42.0,71.0,0.0,0.7703310603969659,0.8785353027863831
42.0,72.0,0.0,0.7703310603969659,0.8814178573489018
42.0,73.0,0.0,0.7703310603969659,0.8842606512685739
42.0,74.0,0.0,0.7703310603969659,0.8870647665184216
42.0,75.0,0.0,0.7703310603969659,0.8898312414994115
42.0,76.0,0.0,0.7703310603969659,0.8925610733490837
42.0,77.0,0.0,0.7703310603969659,0.8952552200992717
42.0,78.0,0.0,0.7703310603969659,0.8979146026946071
42.0,79.0,0.0,0.7703310603969659,0.9005401068824433
42.0,80.0,0.0,0.7703310603969659,0.9031325849839088
42.0,81.0,0.0,0.7703310603969659,0.9056928575549464
42.0,82.0,0.0,0.7703310603969659,0.9082217149454408
42.0,83.0,0.0,0.7703310603969659,0.9107199187638464
42.0,84.0,0.0,0.7703310603969659,0.9131882032541084
42.0,85.0,0.0,0.7703310603969659,0.9156272765911004
42.0,86.0,0.0,0.7703310603969659,0.9180378221002996
42.0,87.0,0.0,0.7703310603969659,0.9204204994069612
42.0,88.0,0.0,0.7703310603969659,0.922775945519614
42.0,89.0,0.0,0.7703310603969659,0.9251047758523424
42.0,90.0,0.0,0.7703310603969659,0.9274075851899536
42.0,91.0,0.0,0.7703310603969659,0.9296849485998138
42.0,92.0,0.0,0.7703310603969659,0.931937422293859
42.0,93.0,0.0,0.7703310603969659,0.9341655444440046
42.0,94.0,0.0,0.7703310603969659,0.9363698359539482
42.0,95.0,0.0,0.7703310603969659,0.9385508011901356
42.0,96.0,0.0,0.7703310603969659,0.9407089286744508
42.0,97.0,0.0,0.7703310603969659,0.9428446917410184
42.0,98.0,0.0,0.7703310603969659,0.9449585491593157
42.0,99.0,0.0,0.7703310603969659,0.9470509457256584
42.0,100.0,0.0,0.7703310603969659,0.9491223128249608
42.0,101.0,0.0,0.7703310603969659,0.9511730689645422
42.0,102.0,0.0,0.7703310603969659,0.9532036202816422
42.0,103.0,0.0,0.7703310603969659,0.955214361026174
42.0,104.0,0.0,0.7703310603969659,0.9572056740201558
42.0,105.0,0.0,0.7703310603969659,0.9591779310951604
42.0,106.0,0.0,0.7703310603969659,0.9611314935090284
42.0,107.0,0.0,0.7703310603969659,0.9630667123430208
42.0,108.0,0.0,0.7703310603969659,0.9649839288804956
42.0,109.0,0.0,0.7703310603969659,0.9668834749681324
42.0,110.0,0.0,0.7703310603969659,0.9687656733606655
42.0,111.0,0.0,0.7703310603969659,0.9706308380500152
42.0,112.0,0.0,0.7703310603969659,0.9724792745796575
42.0,113.0,0.0,0.7703310603969659,0.974311280345027
42.0,114.0,0.0,0.7703310603969659,0.9761271448806774
42.0,115.0,0.0,0.7703310603969659,0.9779271501349108
42.0,116.0,0.0,0.7703310603969659,0.9797115707325104
42.0,117.0,0.0,0.7703310603969659,0.9814806742262008
42.0,118.0,0.0,0.7703310603969659,0.9832347213374059
42.0,119.0,0.0,0.7703310603969659,0.9849739661868492
42.0,120.0,0.0,0.7703310603969659,0.9866986565155028
42.0,121.0,0.0,0.7703310603969659,0.9884090338963708
42.0,122.0,0.0,0.7703310603969659,0.9901053339375552
42.0,123.0,0.0,0.7703310603969659,0.9917877864770342
42.0,124.0,0.0,0.7703310603969659,0.9934566157695536
42.0,125.0,0.0,0.7703310603969659,0.9951120406660126
42.0,126.0,0.0,0.7703310603969659,0.9967542747857024
42.0,127.0,0.0,0.7703310603969659,0.9983835266817379
42.0,128.0,0.0,0.7703310603969659,1.0
43.0,1.0,1.0,0.7751806792431568,0.0
43.0,2.0,1.0,0.7751806792431568,0.14285714285714285
43.0,3.0,1.0,0.7751806792431568,0.2264232143887366
43.0,4.0,1.0,0.7751806792431568,0.2857142857142857
43.0,5.0,1.0,0.7751806792431568,0.33170401355533746
43.0,6.0,1.0,0.7751806792431568,0.3692803572458794
43.0,7.0,1.0,0.7751806792431568,0.4010507031510863
43.0,8.0,1.0,0.7751806792431568,0.42857142857142855
43.0,9.0,1.0,0.7751806792431568,0.4528464287774732
43.0,10.0,1.0,0.7751806792431568,0.4745611564124804
43.0,11.0,1.0,0.7751806792431568,0.4942045169481854
43.0,12.0,1.0,0.7751806792431568,0.5121375001030224
43.0,13.0,1.0,0.7751806792431568,0.5286342454487275
43.0,14.0,1.0,0.7751806792431568,0.5439078460082291
43.0,15.0,1.0,0.7751806792431568,0.5581272279440741
43.0,16.0,1.0,0.7751806792431568,0.5714285714285714
43.0,17.0,1.0,0.7751806792431568,0.5839232630357628
43.0,18.0,1.0,0.7751806792431568,0.5957035716346161
43.0,19.0,1.0,0.7751806792431568,0.6068467876347979
43.0,20.0,1.0,0.7751806792431568,0.6174182992696232
43.0,21.0,1.0,0.7751806792431568,0.627473917539823
43.0,22.0,1.0,0.7751806792431568,0.6370616598053281
43.0,23.0,1.0,0.7751806792431568,0.6462231365795733
43.0,24.0,1.0,0.7751806792431568,0.6549946429601653
43.0,25.0,1.0,0.7751806792431568,0.6634080271106749
43.0,26.0,1.0,0.7751806792431568,0.6714913883058704
43.0,27.0,1.0,0.7751806792431568,0.6792696431662099
43.0,28.0,1.0,0.7751806792431568,0.6867649888653721
43.0,29.0,1.0,0.7751806792431568,0.6939972850182247
43.0,30.0,1.0,0.7751806792431568,0.7009843708012171
43.0,31.0,1.0,0.7751806792431568,0.707742330055268
43.0,32.0,1.0,0.7751806792431568,0.7142857142857143
43.0,33.0,1.0,0.7751806792431568,0.7206277313369219
43.0,34.0,1.0,0.7751806792431568,0.7267804058929057
43.0,35.0,1.0,0.7751806792431568,0.7327547167064238
43.0,36.0,1.0,0.7751806792431568,0.7385607144917589
43.0,37.0,1.0,0.7751806792431568,0.7442076236612786
43.0,38.0,1.0,0.7751806792431568,0.7497039304919407
43.0,39.0,1.0,0.7751806792431568,0.7550574598374641
43.0,40.0,1.0,0.7751806792431568,0.7602754421267661
43.0,41.0,1.0,0.7751806792431568,0.7653645720882977
43.0,42.0,0.9970109749157748,0.7751806792431568,0.7703310603969659
43.0,43.0,0.0,0.7751806792431568,0.7751806792431568
43.0,44.0,0.0,0.7751806792431568,0.7799188026624709
43.0,45.0,0.0,0.7751806792431568,0.7845504423328107
43.0,46.0,0.0,0.7751806792431568,0.7890802794367161
43.0,47.0,0.0,0.7751806792431568,0.7935126930968054
43.0,48.0,0.0,0.7751806792431568,0.7978517858173081
43.0,49.0,0.0,0.7751806792431568,0.8021014063021726
43.0,50.0,0.0,0.7751806792431568,0.8062651699678177
43.0,51.0,0.0,0.7751806792431568,0.8103464774244994
43.0,52.0,0.0,0.7751806792431568,0.8143485311630132
43.0,53.0,0.0,0.7751806792431568,0.8182743506518857
43.0,54.0,0.0,0.7751806792431568,0.8221267860233528
43.0,55.0,0.0,0.7751806792431568,0.8259085305035229
43.0,56.0,0.0,0.7751806792431568,0.8296221317225151
43.0,57.0,0.0,0.7751806792431568,0.8332700020235346
43.0,58.0,0.0,0.7751806792431568,0.8368544278753675
43.0,59.0,0.0,0.7751806792431568,0.8403775784802631
